efectivización,"1. f. Arg., Bol., Ec., Par., Perú y Ur. Acción y efecto de efectivizar."
efectivizad,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizado,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizamos,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizan,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizando,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizar,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizara,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizarais,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaran,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaras,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizare,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizareis,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaremos,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaren,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizares,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaron,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizará,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizarán,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizarás,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaré,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaréis,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaría,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaríais,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaríamos,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizarían,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizarías,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizas,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizase,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaseis,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizasen,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizases,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizaste,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizasteis,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizo,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizá,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizábamos,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizáis,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizáramos,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizáremos,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizás,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizásemos,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivizó,"1. tr. Arg., Bol., Ec., Par., Perú y Ur. hacer efectivo."
efectivo,"1. adj. Real y verdadero, en oposición a quimérico, dudoso o nominal."
efectivá,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efectivábamos,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efectiváis,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efectiváramos,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efectiváremos,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efectivás,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efectivásemos,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efectivé,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efectivéis,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efectivó,1. tr. Bol. y Ec. hacer efectivo. Efectivar un cheque.
efecto,1. m. Aquello que sigue por virtud de una causa. La fiebre es un efecto de la gripe.
efector,1. adj. Anat. y Biol. Dicho de un impulso: Que determina la producción de alguna acción fisiológica en la parte del organismo a que llega.
efectora,1. adj. Anat. y Biol. Dicho de un impulso: Que determina la producción de alguna acción fisiológica en la parte del organismo a que llega.
efectuaba,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuabais,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaban,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuabas,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuación,1. f. Acción de efectuar o efectuarse.
efectuad,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuado,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuamos,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuando,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuar,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuara,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuarais,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaran,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaras,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuare,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuareis,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaremos,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaren,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuares,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaron,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuará,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuarán,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuarás,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaré,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaréis,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaría,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaríais,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaríamos,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuarían,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuarías,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuase,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaseis,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuasen,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuases,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuaste,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuasteis,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuemos,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuá,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuábamos,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuáis,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuáramos,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuáremos,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuás,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuásemos,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectué,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuéis,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectuó,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectúa,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectúan,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectúas,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectúe,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectúen,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectúes,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efectúo,"1. tr. Poner por obra o ejecutar algo, especialmente una acción. Efectuaron un reconocimiento del terreno."
efedrina,"1. f. Med. Alcaloide que se extrae de plantas del género Ephedra, que se emplea en medicina, entre otros usos, como broncodilatador, vasoconstrictor y midriático."
efedrácea,"1. adj. Bot. Dicho de una planta: Del grupo de las gimnospermas, leñosa, con tallo muy ramificado y nudoso, hojas pequeñas, flores unisexuales en amento, y fruto del tipo de baya; p. ej., el belcho. U. t. c. s. f., en pl. como taxón."
efedráceo,"1. adj. Bot. Dicho de una planta: Del grupo de las gimnospermas, leñosa, con tallo muy ramificado y nudoso, hojas pequeñas, flores unisexuales en amento, y fruto del tipo de baya; p. ej., el belcho. U. t. c. s. f., en pl. como taxón."
efeminada,1. adj. desus. afeminado.
efeminado,1. adj. desus. afeminado.
efeminar,1. tr. desus. afeminar. Era u. m. c. prnl.
efeméride,1. f. Acontecimiento notable que se recuerda en cualquier aniversario de él.
efemérides,
efendi,"1. m. Entre los turcos, título honorífico."
eferencia,"1. f. Anat. y Psicol. Transmisión de sangre, linfa, otras sustancias o un impulso energético desde una parte del organismo a otra que respecto de ella es considerada periférica."
eferente,1. adj. Que lleva.
efervescencia,1. f. Desprendimiento de burbujas gaseosas a través de un líquido.
efervescente,1. adj. Que está o puede estar en efervescencia.
efesia,"1. adj. Natural de Éfeso, antigua ciudad del Asia Menor. U. t. c. s."
efesina,"1. adj. efesio. Apl. a pers., u. t. c. s."
efesino,"1. adj. efesio. Apl. a pers., u. t. c. s."
efesio,"1. adj. Natural de Éfeso, antigua ciudad del Asia Menor. U. t. c. s."
efeto,1. m. desus. efecto.
efetá,1. interj. U. para indicar la obstinación o renuencia de alguien.
eficacia,1. f. Capacidad de lograr el efecto que se desea o se espera.
eficacidad,1. f. p. us. eficacia.
eficaz,1. adj. Que tiene eficacia.
eficazmente,1. adv. Con eficacia.
eficiencia,1. f. Capacidad de disponer de alguien o de algo para conseguir un efecto determinado.
eficiente,1. adj. Que tiene eficiencia.
eficientemente,1. adv. Con eficiencia.
efigia,1. tr. Representar en efigie.
efigiaba,1. tr. Representar en efigie.
efigiabais,1. tr. Representar en efigie.
efigiaban,1. tr. Representar en efigie.
efigiabas,1. tr. Representar en efigie.
efigiad,1. tr. Representar en efigie.
efigiada,"1. adj. p. us. Hecho de bulto, representado en efigie."
efigiado,"1. adj. p. us. Hecho de bulto, representado en efigie."
efigiamos,1. tr. Representar en efigie.
efigian,1. tr. Representar en efigie.
efigiando,1. tr. Representar en efigie.
efigiar,1. tr. Representar en efigie.
efigiara,1. tr. Representar en efigie.
efigiarais,1. tr. Representar en efigie.
efigiaran,1. tr. Representar en efigie.
efigiaras,1. tr. Representar en efigie.
efigiare,1. tr. Representar en efigie.
efigiareis,1. tr. Representar en efigie.
efigiaremos,1. tr. Representar en efigie.
efigiaren,1. tr. Representar en efigie.
efigiares,1. tr. Representar en efigie.
efigiaron,1. tr. Representar en efigie.
efigiará,1. tr. Representar en efigie.
efigiarán,1. tr. Representar en efigie.
efigiarás,1. tr. Representar en efigie.
efigiaré,1. tr. Representar en efigie.
efigiaréis,1. tr. Representar en efigie.
efigiaría,1. tr. Representar en efigie.
efigiaríais,1. tr. Representar en efigie.
efigiaríamos,1. tr. Representar en efigie.
efigiarían,1. tr. Representar en efigie.
efigiarías,1. tr. Representar en efigie.
efigias,1. tr. Representar en efigie.
efigiase,1. tr. Representar en efigie.
efigiaseis,1. tr. Representar en efigie.
efigiasen,1. tr. Representar en efigie.
efigiases,1. tr. Representar en efigie.
efigiaste,1. tr. Representar en efigie.
efigiasteis,1. tr. Representar en efigie.
efigie,1. f. Imagen o representación de una persona.
efigiemos,1. tr. Representar en efigie.
efigien,1. tr. Representar en efigie.
efigio,1. tr. Representar en efigie.
efigiá,1. tr. Representar en efigie.
efigiábamos,1. tr. Representar en efigie.
efigiáis,1. tr. Representar en efigie.
efigiáramos,1. tr. Representar en efigie.
efigiáremos,1. tr. Representar en efigie.
efigiás,1. tr. Representar en efigie.
efigiásemos,1. tr. Representar en efigie.
efigié,1. tr. Representar en efigie.
efigiéis,1. tr. Representar en efigie.
efigió,1. tr. Representar en efigie.
efimeral,1. adj. desus. efímero.
eflorece,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecen,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecer,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecerá,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecerán,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecería,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecerían,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecido,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
efloreciendo,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
efloreciera,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecieran,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
efloreciere,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecieren,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecieron,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
efloreciese,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
efloreciesen,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
efloreció,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecía,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorecían,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
efloresca,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescan,1. intr. Quím. eflorecer. U. t. c. prnl.
efloresce,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescen,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescencia,"1. f. Med. Erupción aguda o crónica, de color rojo subido, con granitos o sin ellos, que se presenta en varias regiones del cuerpo y con particularidad en el rostro."
eflorescente,1. adj. Quím. Dicho de una sustancia: Que puede eflorecer.
eflorescer,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescerá,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescerán,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescería,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescerían,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescido,1. intr. Quím. eflorecer. U. t. c. prnl.
efloresciera,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescieran,1. intr. Quím. eflorecer. U. t. c. prnl.
efloresciere,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescieren,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescieron,1. intr. Quím. eflorecer. U. t. c. prnl.
efloresciese,1. intr. Quím. eflorecer. U. t. c. prnl.
efloresciesen,1. intr. Quím. eflorecer. U. t. c. prnl.
efloresció,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescía,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorescían,1. intr. Quím. eflorecer. U. t. c. prnl.
eflorezca,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
eflorezcan,1. intr. Quím. Dicho de una sustancia: Ponerse en eflorescencia. U. t. c. prnl.
efluente,1. m. Líquido que procede de una planta industrial.
efluid,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluido,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluimos,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluir,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluiremos,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluirá,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluirán,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluirás,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluiré,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluiréis,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluiría,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluiríais,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluiríamos,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluirían,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluirías,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluiste,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluisteis,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluvio,1. m. Emisión de partículas sutilísimas.
efluxión,"1. f. desus. Exhalación, evaporación de espíritus vitales o de vapores de algunos cuerpos."
efluya,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyamos,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyan,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyas,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluye,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyen,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyendo,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyera,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyerais,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyeran,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyeras,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyere,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyereis,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyeren,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyeres,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyeron,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyes,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyese,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyeseis,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyesen,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyeses,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyo,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyáis,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyéramos,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyéremos,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyésemos,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluyó,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluí,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluía,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluíais,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluíamos,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluían,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluías,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efluís,1. intr. Dicho de un líquido o de un gas: Fluir o escaparse hacia el exterior.
efod,"1. m. Vestidura de lino fino, corta y sin mangas, más o menos lujosa, que se ponen los sacerdotes del judaísmo sobre todas las otras y les cubre especialmente las espaldas."
efracción,"1. f. Fractura, rotura, quiebra."
efraimita,1. m. y f. Israelita de la tribu de Efraín. U. t. c. adj.
efratea,"1. adj. Natural de Efrata, antigua ciudad de Judea, llamada después Belén. U. t. c. s."
efrateo,"1. adj. Natural de Efrata, antigua ciudad de Judea, llamada después Belén. U. t. c. s."
efugio,"1. m. Evasión, salida, recurso para sortear una dificultad."
efunda,1. tr. p. us. Derramar o verter un líquido.
efundamos,1. tr. p. us. Derramar o verter un líquido.
efundan,1. tr. p. us. Derramar o verter un líquido.
efundas,1. tr. p. us. Derramar o verter un líquido.
efunde,1. tr. p. us. Derramar o verter un líquido.
efunden,1. tr. p. us. Derramar o verter un líquido.
efundes,1. tr. p. us. Derramar o verter un líquido.
efundid,1. tr. p. us. Derramar o verter un líquido.
efundido,1. tr. p. us. Derramar o verter un líquido.
efundiendo,1. tr. p. us. Derramar o verter un líquido.
efundiera,1. tr. p. us. Derramar o verter un líquido.
efundierais,1. tr. p. us. Derramar o verter un líquido.
efundieran,1. tr. p. us. Derramar o verter un líquido.
efundieras,1. tr. p. us. Derramar o verter un líquido.
efundiere,1. tr. p. us. Derramar o verter un líquido.
efundiereis,1. tr. p. us. Derramar o verter un líquido.
efundieren,1. tr. p. us. Derramar o verter un líquido.
efundieres,1. tr. p. us. Derramar o verter un líquido.
efundieron,1. tr. p. us. Derramar o verter un líquido.
efundiese,1. tr. p. us. Derramar o verter un líquido.
efundieseis,1. tr. p. us. Derramar o verter un líquido.
efundiesen,1. tr. p. us. Derramar o verter un líquido.
efundieses,1. tr. p. us. Derramar o verter un líquido.
efundimos,1. tr. p. us. Derramar o verter un líquido.
efundir,1. tr. p. us. Derramar o verter un líquido.
efundiremos,1. tr. p. us. Derramar o verter un líquido.
efundirá,1. tr. p. us. Derramar o verter un líquido.
efundirán,1. tr. p. us. Derramar o verter un líquido.
efundirás,1. tr. p. us. Derramar o verter un líquido.
efundiré,1. tr. p. us. Derramar o verter un líquido.
efundiréis,1. tr. p. us. Derramar o verter un líquido.
efundiría,1. tr. p. us. Derramar o verter un líquido.
efundiríais,1. tr. p. us. Derramar o verter un líquido.
efundiríamos,1. tr. p. us. Derramar o verter un líquido.
efundirían,1. tr. p. us. Derramar o verter un líquido.
efundirías,1. tr. p. us. Derramar o verter un líquido.
efundiste,1. tr. p. us. Derramar o verter un líquido.
efundisteis,1. tr. p. us. Derramar o verter un líquido.
efundiéramos,1. tr. p. us. Derramar o verter un líquido.
efundiéremos,1. tr. p. us. Derramar o verter un líquido.
efundiésemos,1. tr. p. us. Derramar o verter un líquido.
efundió,1. tr. p. us. Derramar o verter un líquido.
efundo,1. tr. p. us. Derramar o verter un líquido.
efundáis,1. tr. p. us. Derramar o verter un líquido.
efundí,1. tr. p. us. Derramar o verter un líquido.
efundía,1. tr. p. us. Derramar o verter un líquido.
efundíais,1. tr. p. us. Derramar o verter un líquido.
efundíamos,1. tr. p. us. Derramar o verter un líquido.
efundían,1. tr. p. us. Derramar o verter un líquido.
efundías,1. tr. p. us. Derramar o verter un líquido.
efundís,1. tr. p. us. Derramar o verter un líquido.
efusiva,1. adj. Que siente o manifiesta efusión (‖ expansión e intensidad en los afectos).
efusividad,1. f. Manera afectuosa y cordial de mostrar los buenos sentimientos a los demás.
efusivo,1. adj. Que siente o manifiesta efusión (‖ expansión e intensidad en los afectos).
efusión,"1. f. Derramamiento de un líquido, y más comúnmente de la sangre."
efébica,1. adj. Perteneciente o relativo al efebo.
efébico,1. adj. Perteneciente o relativo al efebo.
efélide,1. f. Med. peca.
efémero,1. m. lirio hediondo.
efímera,
efímero,"1. adj. Pasajero, de corta duración."
egabrense,"1. adj. Natural de Cabra, ciudad de la provincia de Córdoba, en España. U. t. c. s."
egagrópila,"1. f. Zool. Bola de alimento no digerido que regurgitan algunas aves, sobre todo rapaces, y que suele estar compuesta de pelos, huesos o plumas."
egarense,"1. adj. Natural de la antigua ciudad de Egara, hoy Tarrasa, en España. U. t. c. s."
egena,"1. adj. desus. Pobre, escaso, miserable."
egeno,"1. adj. desus. Pobre, escaso, miserable."
egestad,"1. f. desus. Necesidad, miseria, pobreza."
egestión,1. f. desus. excremento.
egetana,"1. adj. Natural de Vélez Blanco o de Vélez Rubio, villas de la provincia de Almería, en España. U. t. c. s."
egetano,"1. adj. Natural de Vélez Blanco o de Vélez Rubio, villas de la provincia de Almería, en España. U. t. c. s."
egiciana,"1. adj. desus. egipcio. Apl. a pers., era u. t. c. s."
egiciano,"1. adj. desus. egipcio. Apl. a pers., era u. t. c. s."
